time_s	force_N	net_thrust_N
11.271875	0.229374	0.148777
11.275000	0.992331	0.911734
11.278125	0.992331	0.911734
11.281250	0.992331	0.911734
11.284375	0.229374	0.148777
11.287500	0.610853	0.530255
11.290625	-0.152105	-0.232702
11.293750	0.229374	0.148777
11.296875	0.610853	0.530255
11.300000	1.755289	1.674691
11.303125	0.229374	0.148777
11.306250	0.992331	0.911734
11.309375	0.610853	0.530255
11.312500	0.992331	0.911734
11.315625	0.610853	0.530255
11.318750	0.992331	0.911734
11.321875	0.229374	0.148777
11.325000	-0.152105	-0.232702
11.328125	0.610853	0.530255
11.331250	0.229374	0.148777
11.334375	1.373810	1.293213
11.337500	0.610853	0.530255
11.340625	0.610853	0.530255
11.343750	0.610853	0.530255
11.346875	0.610853	0.530255
11.350000	0.229374	0.148777
11.353125	0.610853	0.530255
11.356250	0.992331	0.911734
11.359375	0.610853	0.530255
11.362500	0.229374	0.148777
11.365625	0.610853	0.530255
11.368750	0.992331	0.911734
11.371875	0.229374	0.148777
11.375000	0.992331	0.911734
11.378125	0.229374	0.148777
11.381250	1.373810	1.293213
11.384375	0.610853	0.530255
11.387500	0.229374	0.148777
11.390625	0.992331	0.911734
11.393750	0.610853	0.530255
11.396875	0.610853	0.530255
11.400000	0.610853	0.530255
11.403125	0.992331	0.911734
11.406250	0.992331	0.911734
11.409375	0.610853	0.530255
11.412500	0.992331	0.911734
11.415625	0.992331	0.911734
11.418750	0.992331	0.911734
11.421875	0.610853	0.530255
11.425000	1.373810	1.293213
11.428125	-0.152105	-0.232702
11.431250	0.992331	0.911734
11.434375	0.610853	0.530255
11.437500	0.610853	0.530255
11.440625	0.229374	0.148777
11.443750	0.992331	0.911734
11.446875	0.229374	0.148777
11.450000	-0.152105	-0.232702
11.453125	-0.533584	-0.614181
11.456250	0.992331	0.911734
11.459375	0.992331	0.911734
11.462500	1.373810	1.293213
11.465625	0.992331	0.911734
11.468750	0.610853	0.530255
11.471875	0.229374	0.148777
11.475000	-0.152105	-0.232702
11.478125	0.992331	0.911734
11.481250	0.610853	0.530255
11.484375	0.229374	0.148777
11.487500	0.610853	0.530255
11.490625	1.373810	1.293213
11.493750	1.373810	1.293213
11.496875	0.992331	0.911734
11.500000	0.610853	0.530255
11.503125	0.992331	0.911734
11.506250	0.992331	0.911734
11.509375	0.229374	0.148777
11.512500	0.992331	0.911734
11.515625	-0.152105	-0.232702
11.518750	0.229374	0.148777
11.521875	0.229374	0.148777
11.525000	0.229374	0.148777
11.528125	0.992331	0.911734
11.531250	0.610853	0.530255
11.534375	0.610853	0.530255
11.537500	0.992331	0.911734
11.540625	0.992331	0.911734
11.543750	0.992331	0.911734
11.546875	0.992331	0.911734
11.550000	0.229374	0.148777
11.553125	0.610853	0.530255
11.556250	0.992331	0.911734
11.559375	0.610853	0.530255
11.562500	0.610853	0.530255
11.565625	0.992331	0.911734
11.568750	0.610853	0.530255
11.571875	-1.296541	-1.377138
11.575000	-0.533584	-0.614181
11.578125	-0.152105	-0.232702
11.581250	0.229374	0.148777
11.584375	0.229374	0.148777
11.587500	0.610853	0.530255
11.590625	0.610853	0.530255
11.593750	0.610853	0.530255
11.596875	0.610853	0.530255
11.600000	0.229374	0.148777
11.603125	0.610853	0.530255
11.606250	0.992331	0.911734
11.609375	0.229374	0.148777
11.612500	1.373810	1.293213
11.615625	0.229374	0.148777
11.618750	0.610853	0.530255
11.621875	0.229374	0.148777
11.625000	1.373810	1.293213
11.628125	-0.152105	-0.232702
11.631250	0.610853	0.530255
11.634375	0.610853	0.530255
11.637500	0.610853	0.530255
11.640625	0.610853	0.530255
11.643750	0.610853	0.530255
11.646875	0.610853	0.530255
11.650000	0.992331	0.911734
11.653125	0.229374	0.148777
11.656250	0.992331	0.911734
11.659375	0.229374	0.148777
11.662500	0.992331	0.911734
11.665625	0.992331	0.911734
11.668750	0.992331	0.911734
11.671875	0.610853	0.530255
11.675000	0.229374	0.148777
11.678125	0.229374	0.148777
11.681250	0.992331	0.911734
11.684375	0.610853	0.530255
11.687500	0.610853	0.530255
11.690625	0.610853	0.530255
11.693750	-1.296541	-1.377138
11.696875	0.610853	0.530255
11.700000	0.229374	0.148777
11.703125	0.610853	0.530255
11.706250	0.992331	0.911734
11.709375	0.992331	0.911734
11.712500	0.992331	0.911734
11.715625	1.373810	1.293213
11.718750	0.610853	0.530255
11.721875	0.610853	0.530255
11.725000	0.992331	0.911734
11.728125	0.610853	0.530255
11.731250	0.992331	0.911734
11.734375	0.229374	0.148777
11.737500	0.992331	0.911734
11.740625	0.229374	0.148777
11.743750	0.992331	0.911734
11.746875	0.610853	0.530255
11.750000	0.992331	0.911734
11.753125	0.992331	0.911734
11.756250	0.610853	0.530255
11.759375	0.610853	0.530255
11.762500	-0.152105	-0.232702
11.765625	0.992331	0.911734
11.768750	0.229374	0.148777
11.771875	0.610853	0.530255
11.775000	0.992331	0.911734
11.778125	0.610853	0.530255
11.781250	0.229374	0.148777
11.784375	0.992331	0.911734
11.787500	0.229374	0.148777
11.790625	0.229374	0.148777
11.793750	0.610853	0.530255
11.796875	0.229374	0.148777
11.800000	0.610853	0.530255
11.803125	0.229374	0.148777
11.806250	0.610853	0.530255
11.809375	0.229374	0.148777
11.812500	0.610853	0.530255
11.815625	-0.533584	-0.614181
11.818750	-0.152105	-0.232702
11.821875	-0.152105	-0.232702
11.825000	0.610853	0.530255
11.828125	0.229374	0.148777
11.831250	0.992331	0.911734
11.834375	0.610853	0.530255
11.837500	0.992331	0.911734
11.840625	0.992331	0.911734
11.843750	-0.152105	-0.232702
11.846875	0.610853	0.530255
11.850000	0.229374	0.148777
11.853125	0.610853	0.530255
11.856250	0.610853	0.530255
11.859375	0.229374	0.148777
11.862500	0.610853	0.530255
11.865625	0.610853	0.530255
11.868750	0.610853	0.530255
11.871875	-0.152105	-0.232702
11.875000	0.992331	0.911734
11.878125	0.229374	0.148777
11.881250	0.229374	0.148777
11.884375	0.229374	0.148777
11.887500	0.610853	0.530255
11.890625	0.229374	0.148777
11.893750	0.992331	0.911734
11.896875	0.229374	0.148777
11.900000	0.992331	0.911734
11.903125	0.229374	0.148777
11.906250	0.992331	0.911734
11.909375	0.610853	0.530255
11.912500	0.610853	0.530255
11.915625	0.610853	0.530255
11.918750	0.992331	0.911734
11.921875	0.992331	0.911734
11.925000	0.229374	0.148777
11.928125	0.992331	0.911734
11.931250	0.229374	0.148777
11.934375	0.610853	0.530255
11.937500	1.373810	1.293213
11.940625	-0.533584	-0.614181
11.943750	-0.915062	-0.995659
11.946875	-0.915062	-0.995659
11.950000	0.229374	0.148777
11.953125	0.229374	0.148777
11.956250	0.229374	0.148777
11.959375	0.992331	0.911734
11.962500	0.229374	0.148777
11.965625	0.610853	0.530255
11.968750	0.610853	0.530255
11.971875	0.992331	0.911734
11.975000	0.229374	0.148777
11.978125	0.992331	0.911734
11.981250	0.992331	0.911734
11.984375	0.610853	0.530255
11.987500	0.610853	0.530255
11.990625	0.229374	0.148777
11.993750	-0.152105	-0.232702
11.996875	0.610853	0.530255
12.000000	0.992331	0.911734
12.003125	0.610853	0.530255
12.006250	0.610853	0.530255
12.009375	1.373810	1.293213
12.012500	0.610853	0.530255
12.015625	0.610853	0.530255
12.018750	0.992331	0.911734
12.021875	0.992331	0.911734
12.025000	1.373810	1.293213
12.028125	0.610853	0.530255
12.031250	0.610853	0.530255
12.034375	0.992331	0.911734
12.037500	0.610853	0.530255
12.040625	0.992331	0.911734
12.043750	0.610853	0.530255
12.046875	0.610853	0.530255
12.050000	0.992331	0.911734
12.053125	0.610853	0.530255
12.056250	0.610853	0.530255
12.059375	1.373810	1.293213
12.062500	-0.152105	-0.232702
12.065625	-0.152105	-0.232702
12.068750	-0.152105	-0.232702
12.071875	0.992331	0.911734
12.075000	0.229374	0.148777
12.078125	0.992331	0.911734
12.081250	0.992331	0.911734
12.084375	0.610853	0.530255
12.087500	0.610853	0.530255
12.090625	0.992331	0.911734
12.093750	0.610853	0.530255
12.096875	0.610853	0.530255
12.100000	0.610853	0.530255
12.103125	0.610853	0.530255
12.106250	1.373810	1.293213
12.109375	2.518246	2.437649
12.112500	1.755289	1.674691
12.115625	2.899725	2.819127
12.118750	1.755289	1.674691
12.121875	2.518246	2.437649
12.125000	2.899725	2.819127
12.128125	2.518246	2.437649
12.131250	2.518246	2.437649
12.134375	2.518246	2.437649
12.137500	3.281203	3.200606
12.140625	2.518246	2.437649
12.143750	2.899725	2.819127
12.146875	2.136767	2.056170
12.150000	2.899725	2.819127
12.153125	2.899725	2.819127
12.156250	2.136767	2.056170
12.159375	2.518246	2.437649
12.162500	2.899725	2.819127
12.165625	3.281203	3.200606
12.168750	2.899725	2.819127
12.171875	2.899725	2.819127
12.175000	2.518246	2.437649
12.178125	2.136767	2.056170
12.181250	3.281203	3.200606
12.184375	2.518246	2.437649
12.187500	0.610853	0.530255
12.190625	2.136767	2.056170
12.193750	1.373810	1.293213
12.196875	2.518246	2.437649
12.200000	2.518246	2.437649
12.203125	2.899725	2.819127
12.206250	2.136767	2.056170
12.209375	2.518246	2.437649
12.212500	2.899725	2.819127
12.215625	2.899725	2.819127
12.218750	2.518246	2.437649
12.221875	2.136767	2.056170
12.225000	2.518246	2.437649
12.228125	2.899725	2.819127
12.231250	2.899725	2.819127
12.234375	2.518246	2.437649
12.237500	2.899725	2.819127
12.240625	2.899725	2.819127
12.243750	2.518246	2.437649
12.246875	2.899725	2.819127
12.250000	3.281203	3.200606
12.253125	2.899725	2.819127
12.256250	2.518246	2.437649
12.259375	2.518246	2.437649
12.262500	2.899725	2.819127
12.265625	2.136767	2.056170
12.268750	2.899725	2.819127
12.271875	3.281203	3.200606
12.275000	2.136767	2.056170
12.278125	2.899725	2.819127
12.281250	2.518246	2.437649
12.284375	2.518246	2.437649
12.287500	2.899725	2.819127
12.290625	2.899725	2.819127
12.293750	2.518246	2.437649
12.296875	3.281203	3.200606
12.300000	2.136767	2.056170
12.303125	2.136767	2.056170
12.306250	3.281203	3.200606
12.309375	1.373810	1.293213
12.312500	1.373810	1.293213
12.315625	2.518246	2.437649
12.318750	2.136767	2.056170
12.321875	2.899725	2.819127
12.325000	2.899725	2.819127
12.328125	3.281203	3.200606
12.331250	2.899725	2.819127
12.334375	3.281203	3.200606
12.337500	2.518246	2.437649
12.340625	2.899725	2.819127
12.343750	2.136767	2.056170
12.346875	2.518246	2.437649
12.350000	3.281203	3.200606
12.353125	3.281203	3.200606
12.356250	2.899725	2.819127
12.359375	2.518246	2.437649
12.362500	2.899725	2.819127
12.365625	2.899725	2.819127
12.368750	2.136767	2.056170
12.371875	2.518246	2.437649
12.375000	2.518246	2.437649
12.378125	2.136767	2.056170
12.381250	2.518246	2.437649
12.384375	2.136767	2.056170
12.387500	3.281203	3.200606
12.390625	2.899725	2.819127
12.393750	2.899725	2.819127
12.396875	2.899725	2.819127
12.400000	3.281203	3.200606
12.403125	2.899725	2.819127
12.406250	2.136767	2.056170
12.409375	2.136767	2.056170
12.412500	2.518246	2.437649
12.415625	2.136767	2.056170
12.418750	2.518246	2.437649
12.421875	2.899725	2.819127
12.425000	2.518246	2.437649
12.428125	2.899725	2.819127
12.431250	1.755289	1.674691
12.434375	2.136767	2.056170
12.437500	1.373810	1.293213
12.440625	2.899725	2.819127
12.443750	2.899725	2.819127
12.446875	2.899725	2.819127
12.450000	2.899725	2.819127
12.453125	2.899725	2.819127
12.456250	3.281203	3.200606
12.459375	4.044161	3.963564
12.462500	2.899725	2.819127
12.465625	3.281203	3.200606
12.468750	2.899725	2.819127
12.471875	3.281203	3.200606
12.475000	2.899725	2.819127
12.478125	3.662682	3.582085
12.481250	2.518246	2.437649
12.484375	2.518246	2.437649
12.487500	2.899725	2.819127
12.490625	2.518246	2.437649
12.493750	2.899725	2.819127
12.496875	3.281203	3.200606
12.500000	2.136767	2.056170
12.503125	2.136767	2.056170
12.506250	2.518246	2.437649
12.509375	2.136767	2.056170
12.512500	2.136767	2.056170
12.515625	2.518246	2.437649
12.518750	2.518246	2.437649
12.521875	2.518246	2.437649
12.525000	2.136767	2.056170
12.528125	2.899725	2.819127
12.531250	2.899725	2.819127
12.534375	2.899725	2.819127
12.537500	2.899725	2.819127
12.540625	2.518246	2.437649
12.543750	3.281203	3.200606
12.546875	2.899725	2.819127
12.550000	2.136767	2.056170
12.553125	2.136767	2.056170
12.556250	1.373810	1.293213
12.559375	1.373810	1.293213
12.562500	1.373810	1.293213
12.565625	2.518246	2.437649
12.568750	2.136767	2.056170
12.571875	2.899725	2.819127
12.575000	3.281203	3.200606
12.578125	3.281203	3.200606
12.581250	2.136767	2.056170
12.584375	2.518246	2.437649
12.587500	3.281203	3.200606
12.590625	3.662682	3.582085
12.593750	2.899725	2.819127
12.596875	2.899725	2.819127
12.600000	2.899725	2.819127
12.603125	2.899725	2.819127
12.606250	3.281203	3.200606
12.609375	2.899725	2.819127
12.612500	2.518246	2.437649
12.615625	2.518246	2.437649
12.618750	3.281203	3.200606
12.621875	3.281203	3.200606
12.625000	2.899725	2.819127
12.628125	3.281203	3.200606
12.631250	2.518246	2.437649
12.634375	2.136767	2.056170
12.637500	2.136767	2.056170
12.640625	2.899725	2.819127
12.643750	2.518246	2.437649
12.646875	2.899725	2.819127
12.650000	2.136767	2.056170
12.653125	2.899725	2.819127
12.656250	2.518246	2.437649
12.659375	1.755289	1.674691
12.662500	2.136767	2.056170
12.665625	2.899725	2.819127
12.668750	2.899725	2.819127
12.671875	2.518246	2.437649
12.675000	2.899725	2.819127
12.678125	1.373810	1.293213
12.681250	1.755289	1.674691
12.684375	1.755289	1.674691
12.687500	3.281203	3.200606
12.690625	2.518246	2.437649
12.693750	2.136767	2.056170
12.696875	3.281203	3.200606
12.700000	3.281203	3.200606
12.703125	2.899725	2.819127
12.706250	2.136767	2.056170
12.709375	2.899725	2.819127
12.712500	2.899725	2.819127
12.715625	3.281203	3.200606
12.718750	3.281203	3.200606
12.721875	2.899725	2.819127
12.725000	2.518246	2.437649
12.728125	2.136767	2.056170
12.731250	2.518246	2.437649
12.734375	2.899725	2.819127
12.737500	2.899725	2.819127
12.740625	3.281203	3.200606
12.743750	3.281203	3.200606
12.746875	2.136767	2.056170
12.750000	3.281203	3.200606
12.753125	2.518246	2.437649
12.756250	2.899725	2.819127
12.759375	2.899725	2.819127
12.762500	2.899725	2.819127
12.765625	2.899725	2.819127
12.768750	2.518246	2.437649
12.771875	2.136767	2.056170
12.775000	3.281203	3.200606
12.778125	2.518246	2.437649
12.781250	2.136767	2.056170
12.784375	2.899725	2.819127
12.787500	2.899725	2.819127
12.790625	2.899725	2.819127
12.793750	2.899725	2.819127
12.796875	2.899725	2.819127
12.800000	2.518246	2.437649
12.803125	0.992331	0.911734
12.806250	1.755289	1.674691
12.809375	1.373810	1.293213
12.812500	2.899725	2.819127
12.815625	2.899725	2.819127
12.818750	3.281203	3.200606
12.821875	3.281203	3.200606
12.825000	2.518246	2.437649
12.828125	2.899725	2.819127
12.831250	3.281203	3.200606
12.834375	2.899725	2.819127
12.837500	3.281203	3.200606
12.840625	2.518246	2.437649
12.843750	2.518246	2.437649
12.846875	1.755289	1.674691
12.850000	2.136767	2.056170
12.853125	2.899725	2.819127
12.856250	3.281203	3.200606
12.859375	2.518246	2.437649
12.862500	2.899725	2.819127
12.865625	2.136767	2.056170
12.868750	2.899725	2.819127
12.871875	3.281203	3.200606
12.875000	2.518246	2.437649
12.878125	2.518246	2.437649
12.881250	3.281203	3.200606
12.884375	2.899725	2.819127
12.887500	2.899725	2.819127
12.890625	2.518246	2.437649
12.893750	3.281203	3.200606
12.896875	3.281203	3.200606
12.900000	2.518246	2.437649
12.903125	2.136767	2.056170
12.906250	3.281203	3.200606
12.909375	2.899725	2.819127
12.912500	3.281203	3.200606
12.915625	2.136767	2.056170
12.918750	2.518246	2.437649
12.921875	3.281203	3.200606
12.925000	1.373810	1.293213
12.928125	2.136767	2.056170
12.931250	2.136767	2.056170
12.934375	2.899725	2.819127
12.937500	2.518246	2.437649
12.940625	3.281203	3.200606
12.943750	2.899725	2.819127
12.946875	2.136767	2.056170
12.950000	2.518246	2.437649
12.953125	3.662682	3.582085
12.956250	3.281203	3.200606
12.959375	2.518246	2.437649
12.962500	2.518246	2.437649
12.965625	2.136767	2.056170
12.968750	2.518246	2.437649
12.971875	2.899725	2.819127
12.975000	2.899725	2.819127
12.978125	2.899725	2.819127
12.981250	2.899725	2.819127
12.984375	2.518246	2.437649
12.987500	2.899725	2.819127
12.990625	2.899725	2.819127
12.993750	3.281203	3.200606
12.996875	2.899725	2.819127
13.000000	3.281203	3.200606
13.003125	2.518246	2.437649
13.006250	3.281203	3.200606
13.009375	2.518246	2.437649
13.012500	2.518246	2.437649
13.015625	2.518246	2.437649
13.018750	2.518246	2.437649
13.021875	2.518246	2.437649
13.025000	2.899725	2.819127
13.028125	2.136767	2.056170
13.031250	2.899725	2.819127
13.034375	3.662682	3.582085
13.037500	2.899725	2.819127
13.040625	2.518246	2.437649
13.043750	3.281203	3.200606
13.046875	1.373810	1.293213
13.050000	1.755289	1.674691
13.053125	2.136767	2.056170
13.056250	2.899725	2.819127
13.059375	3.281203	3.200606
13.062500	2.899725	2.819127
13.065625	2.899725	2.819127
13.068750	2.518246	2.437649
13.071875	2.899725	2.819127
13.075000	2.899725	2.819127
13.078125	2.136767	2.056170
13.081250	2.518246	2.437649
13.084375	2.136767	2.056170
13.087500	3.281203	3.200606
13.090625	2.136767	2.056170
13.093750	2.136767	2.056170
13.096875	3.281203	3.200606
13.100000	3.281203	3.200606
13.103125	3.281203	3.200606
13.106250	2.136767	2.056170
13.109375	2.899725	2.819127
13.112500	3.281203	3.200606
13.115625	2.136767	2.056170
13.118750	3.281203	3.200606
13.121875	2.899725	2.819127
13.125000	3.281203	3.200606
13.128125	2.518246	2.437649
13.131250	2.518246	2.437649
13.134375	2.899725	2.819127
13.137500	2.899725	2.819127
13.140625	3.281203	3.200606
13.143750	1.755289	1.674691
13.146875	2.899725	2.819127
13.150000	2.899725	2.819127
13.153125	3.281203	3.200606
13.156250	3.281203	3.200606
13.159375	2.518246	2.437649
13.162500	2.899725	2.819127
13.165625	2.136767	2.056170
13.168750	2.518246	2.437649
13.171875	0.992331	0.911734
13.175000	2.136767	2.056170
13.178125	2.136767	2.056170
13.181250	3.281203	3.200606
13.184375	3.281203	3.200606
13.187500	2.899725	2.819127
13.190625	2.518246	2.437649
13.193750	2.899725	2.819127
13.196875	3.281203	3.200606
13.200000	2.136767	2.056170
13.203125	3.662682	3.582085
13.206250	2.899725	2.819127
13.209375	2.518246	2.437649
13.212500	2.899725	2.819127
13.215625	2.136767	2.056170
13.218750	3.281203	3.200606
13.221875	3.281203	3.200606
13.225000	2.518246	2.437649
13.228125	2.136767	2.056170
13.231250	3.281203	3.200606
13.234375	2.899725	2.819127
13.237500	3.281203	3.200606
13.240625	2.518246	2.437649
13.243750	2.518246	2.437649
13.246875	2.518246	2.437649
13.250000	2.136767	2.056170
13.253125	2.136767	2.056170
13.256250	2.518246	2.437649
13.259375	3.281203	3.200606
13.262500	2.518246	2.437649
13.265625	3.281203	3.200606
13.268750	2.899725	2.819127
13.271875	2.899725	2.819127
13.275000	2.899725	2.819127
13.278125	2.518246	2.437649
13.281250	2.899725	2.819127
13.284375	2.518246	2.437649
13.287500	2.899725	2.819127
13.290625	2.899725	2.819127
13.293750	1.755289	1.674691
13.296875	2.518246	2.437649
13.300000	1.755289	1.674691
13.303125	3.281203	3.200606
13.306250	2.899725	2.819127
13.309375	3.281203	3.200606
13.312500	3.281203	3.200606
13.315625	2.518246	2.437649
13.318750	3.281203	3.200606
13.321875	2.136767	2.056170
13.325000	3.662682	3.582085
13.328125	2.899725	2.819127
13.331250	2.518246	2.437649
13.334375	3.662682	3.582085
13.337500	2.899725	2.819127
13.340625	3.281203	3.200606
13.343750	3.281203	3.200606
13.346875	1.755289	1.674691
13.350000	2.136767	2.056170
13.353125	2.899725	2.819127
13.356250	2.899725	2.819127
13.359375	2.518246	2.437649
13.362500	2.136767	2.056170
13.365625	3.281203	3.200606
13.368750	3.281203	3.200606
13.371875	2.899725	2.819127
13.375000	2.518246	2.437649
13.378125	2.899725	2.819127
13.381250	2.518246	2.437649
13.384375	3.281203	3.200606
13.387500	2.518246	2.437649
13.390625	3.281203	3.200606
13.393750	2.518246	2.437649
13.396875	2.518246	2.437649
13.400000	2.518246	2.437649
13.403125	3.281203	3.200606
13.406250	2.518246	2.437649
13.409375	2.899725	2.819127
13.412500	2.899725	2.819127
13.415625	1.373810	1.293213
13.418750	2.136767	2.056170
13.421875	1.755289	1.674691
13.425000	2.899725	2.819127
13.428125	3.662682	3.582085
13.431250	2.518246	2.437649
13.434375	2.899725	2.819127
13.437500	3.662682	3.582085
13.440625	3.662682	3.582085
13.443750	2.899725	2.819127
13.446875	2.518246	2.437649
13.450000	2.899725	2.819127
13.453125	2.899725	2.819127
13.456250	2.899725	2.819127
13.459375	2.518246	2.437649
13.462500	2.518246	2.437649
13.465625	2.899725	2.819127
13.468750	2.136767	2.056170
13.471875	2.136767	2.056170
13.475000	2.518246	2.437649
13.478125	2.518246	2.437649
13.481250	2.518246	2.437649
13.484375	2.518246	2.437649
13.487500	2.899725	2.819127
13.490625	3.281203	3.200606
13.493750	2.136767	2.056170
13.496875	2.899725	2.819127
13.500000	3.281203	3.200606
13.503125	2.518246	2.437649
13.506250	2.518246	2.437649
13.509375	2.899725	2.819127
13.512500	2.899725	2.819127
13.515625	2.518246	2.437649
13.518750	2.518246	2.437649
13.521875	2.899725	2.819127
13.525000	2.899725	2.819127
13.528125	2.899725	2.819127
13.531250	2.899725	2.819127
13.534375	3.281203	3.200606
13.537500	2.518246	2.437649
13.540625	2.518246	2.437649
13.543750	1.755289	1.674691
13.546875	2.136767	2.056170
13.550000	2.899725	2.819127
13.553125	2.899725	2.819127
13.556250	2.899725	2.819127
13.559375	3.281203	3.200606
13.562500	2.899725	2.819127
13.565625	2.899725	2.819127
13.568750	3.281203	3.200606
13.571875	2.899725	2.819127
13.575000	2.518246	2.437649
13.578125	3.281203	3.200606
13.581250	2.518246	2.437649
13.584375	3.281203	3.200606
13.587500	2.899725	2.819127
13.590625	3.281203	3.200606
13.593750	3.662682	3.582085
13.596875	3.281203	3.200606
13.600000	2.899725	2.819127
13.603125	2.518246	2.437649
13.606250	2.899725	2.819127
13.609375	2.518246	2.437649
13.612500	2.899725	2.819127
13.615625	2.899725	2.819127
13.618750	2.899725	2.819127
13.621875	2.899725	2.819127
13.625000	2.518246	2.437649
13.628125	3.281203	3.200606
13.631250	3.281203	3.200606
13.634375	2.518246	2.437649
13.637500	2.518246	2.437649
13.640625	2.518246	2.437649
13.643750	2.518246	2.437649
13.646875	2.899725	2.819127
13.650000	3.281203	3.200606
13.653125	2.518246	2.437649
13.656250	3.281203	3.200606
13.659375	2.899725	2.819127
13.662500	1.755289	1.674691
13.665625	2.136767	2.056170
13.668750	2.136767	2.056170
13.671875	3.281203	3.200606
13.675000	2.518246	2.437649
13.678125	2.899725	2.819127
13.681250	2.899725	2.819127
13.684375	2.518246	2.437649
13.687500	2.899725	2.819127
13.690625	3.281203	3.200606
13.693750	2.899725	2.819127
13.696875	3.281203	3.200606
13.700000	3.281203	3.200606
13.703125	2.136767	2.056170
13.706250	3.281203	3.200606
13.709375	2.518246	2.437649
13.712500	2.899725	2.819127
13.715625	2.899725	2.819127
13.718750	2.518246	2.437649
13.721875	2.899725	2.819127
13.725000	3.281203	3.200606
13.728125	2.518246	2.437649
13.731250	2.518246	2.437649
13.734375	2.518246	2.437649
13.737500	2.899725	2.819127
13.740625	2.136767	2.056170
13.743750	3.281203	3.200606
13.746875	2.899725	2.819127
13.750000	2.899725	2.819127
13.753125	2.136767	2.056170
13.756250	3.281203	3.200606
13.759375	3.281203	3.200606
13.762500	2.899725	2.819127
13.765625	2.899725	2.819127
13.768750	2.899725	2.819127
13.771875	2.899725	2.819127
13.775000	2.518246	2.437649
13.778125	2.518246	2.437649
13.781250	2.136767	2.056170
13.784375	3.281203	3.200606
13.787500	0.992331	0.911734
13.790625	1.755289	1.674691
13.793750	2.136767	2.056170
13.796875	2.518246	2.437649
13.800000	2.899725	2.819127
13.803125	4.044161	3.963564
13.806250	2.518246	2.437649
13.809375	2.899725	2.819127
13.812500	2.518246	2.437649
13.815625	2.518246	2.437649
13.818750	3.281203	3.200606
13.821875	2.899725	2.819127
13.825000	3.281203	3.200606
13.828125	2.899725	2.819127
13.831250	2.899725	2.819127
13.834375	2.899725	2.819127
13.837500	2.518246	2.437649
13.840625	2.518246	2.437649
13.843750	2.899725	2.819127
13.846875	2.518246	2.437649
13.850000	2.518246	2.437649
13.853125	2.518246	2.437649
13.856250	3.281203	3.200606
13.859375	3.281203	3.200606
13.862500	3.281203	3.200606
13.865625	3.281203	3.200606
13.868750	2.899725	2.819127
13.871875	2.899725	2.819127
13.875000	2.899725	2.819127
13.878125	2.518246	2.437649
13.881250	3.281203	3.200606
13.884375	2.899725	2.819127
13.887500	2.899725	2.819127
13.890625	2.518246	2.437649
13.893750	3.281203	3.200606
13.896875	2.518246	2.437649
13.900000	3.281203	3.200606
13.903125	2.518246	2.437649
13.906250	2.136767	2.056170
13.909375	1.373810	1.293213
13.912500	1.755289	1.674691
13.915625	2.518246	2.437649
13.918750	3.281203	3.200606
13.921875	3.281203	3.200606
13.925000	3.281203	3.200606
13.928125	2.518246	2.437649
13.931250	2.518246	2.437649
13.934375	2.899725	2.819127
13.937500	3.281203	3.200606
13.940625	2.899725	2.819127
13.943750	3.281203	3.200606
13.946875	2.899725	2.819127
13.950000	2.136767	2.056170
13.953125	2.899725	2.819127
13.956250	3.281203	3.200606
13.959375	2.518246	2.437649
13.962500	3.281203	3.200606
13.965625	2.899725	2.819127
13.968750	2.899725	2.819127
13.971875	3.281203	3.200606
13.975000	2.899725	2.819127
13.978125	2.899725	2.819127
13.981250	3.281203	3.200606
13.984375	2.899725	2.819127
13.987500	2.518246	2.437649
13.990625	2.518246	2.437649
13.993750	3.281203	3.200606
13.996875	2.518246	2.437649
14.000000	3.281203	3.200606
14.003125	2.518246	2.437649
14.006250	3.281203	3.200606
14.009375	2.136767	2.056170
14.012500	3.281203	3.200606
14.015625	2.518246	2.437649
14.018750	2.899725	2.819127
14.021875	2.518246	2.437649
14.025000	3.281203	3.200606
14.028125	3.281203	3.200606
14.031250	1.755289	1.674691
14.034375	1.755289	1.674691
14.037500	1.373810	1.293213
14.040625	2.899725	2.819127
14.043750	3.281203	3.200606
14.046875	2.136767	2.056170
14.050000	2.518246	2.437649
14.053125	3.281203	3.200606
14.056250	2.899725	2.819127
14.059375	2.136767	2.056170
14.062500	2.518246	2.437649
14.065625	2.518246	2.437649
14.068750	3.281203	3.200606
14.071875	2.899725	2.819127
14.075000	3.281203	3.200606
14.078125	2.899725	2.819127
14.081250	2.899725	2.819127
14.084375	2.899725	2.819127
14.087500	2.899725	2.819127
14.090625	2.899725	2.819127
14.093750	2.518246	2.437649
14.096875	2.899725	2.819127
14.100000	2.899725	2.819127
14.103125	2.899725	2.819127
14.106250	2.518246	2.437649
14.109375	2.899725	2.819127
14.112500	2.899725	2.819127
14.115625	2.899725	2.819127
14.118750	2.899725	2.819127
14.121875	2.518246	2.437649
14.125000	2.899725	2.819127
14.128125	2.518246	2.437649
14.131250	2.518246	2.437649
14.134375	2.136767	2.056170
14.137500	2.899725	2.819127
14.140625	2.899725	2.819127
14.143750	3.281203	3.200606
14.146875	3.281203	3.200606
14.150000	2.136767	2.056170
14.153125	3.281203	3.200606
14.156250	1.373810	1.293213
14.159375	1.373810	1.293213
14.162500	1.755289	1.674691
14.165625	2.899725	2.819127
14.168750	2.136767	2.056170
