time_s	force_N
0.209070	-0.109821
0.211140	-0.499145
0.213210	-0.109821
0.215280	-0.499145
0.217350	0.279503
0.219420	-0.499145
0.221490	-0.499145
0.223560	0.279503
0.225630	-0.888469
0.227700	-0.109821
0.229770	0.668827
0.231840	-1.277793
0.233910	-0.109821
0.235980	-0.888469
0.238050	-0.888469
0.240120	-0.499145
0.242190	-0.888469
0.244260	-0.888469
0.246330	-0.499145
0.248400	-0.109821
0.250470	-0.109821
0.252540	-0.109821
0.254610	-0.109821
0.256680	-0.499145
0.258750	-0.109821
0.260820	-0.109821
0.262890	-0.499145
0.264960	0.279503
0.267030	-0.109821
0.269100	-0.109821
0.271170	-0.499145
0.273240	0.279503
0.275310	0.668827
0.277380	-0.109821
0.279450	-0.109821
0.281520	0.279503
0.283590	-0.109821
0.285660	-0.888469
0.287730	-0.109821
0.289800	-0.499145
0.291870	-0.499145
0.293940	-0.499145
0.296010	-0.888469
0.298080	0.668827
0.300150	-0.499145
0.302220	-0.888469
0.304290	-0.888469
0.306360	-1.277793
0.308430	-1.277793
0.310500	-0.109821
0.312570	-0.109821
0.314640	-0.109821
0.316710	-0.499145
0.318780	-0.888469
0.320850	-0.499145
0.322920	-0.499145
0.324990	-0.109821
0.327060	-0.888469
0.329130	-0.499145
0.331200	-0.888469
0.333270	-0.109821
0.335340	-0.109821
0.337410	-0.109821
0.339480	-0.109821
0.341550	-1.277793
0.343620	0.668827
0.345690	-0.109821
0.347760	-0.109821
0.349830	-0.109821
0.351900	-0.109821
0.353970	0.279503
0.356040	-0.109821
0.358110	-0.499145
0.360180	-1.277793
0.362250	-0.888469
0.364320	0.279503
0.366390	-0.109821
0.368460	0.279503
0.370530	-0.109821
0.372600	-0.109821
0.374670	-0.499145
0.376740	-0.499145
0.378810	-0.499145
0.380880	-0.888469
0.382950	1.058151
0.385020	-0.109821
0.387090	0.279503
0.389160	-0.888469
0.391230	-0.109821
0.393300	-0.888469
0.395370	-0.888469
0.397440	-0.109821
0.399510	0.279503
0.401580	-0.888469
0.403650	-0.109821
0.405720	0.668827
0.407790	-0.109821
0.409860	-0.499145
0.411930	-1.277793
0.414000	0.279503
0.416070	-0.499145
0.418140	-0.888469
0.420210	-0.499145
0.422280	-0.499145
0.424350	-0.888469
0.426420	-0.109821
0.428490	-0.109821
0.430560	-0.109821
0.432630	-1.277793
0.434700	0.668827
0.436770	0.668827
0.438840	-0.888469
0.440910	-0.499145
0.442980	-1.277793
0.445050	-0.499145
0.447120	-0.888469
0.449190	0.279503
0.451260	-0.499145
0.453330	-1.277793
0.455400	-0.109821
0.457470	-0.888469
0.459540	-0.499145
0.461610	-1.277793
0.463680	-0.109821
0.465750	-0.499145
0.467820	-0.499145
0.469890	-0.109821
0.471960	0.279503
0.474030	-0.109821
0.476100	-0.888469
0.478170	-0.888469
0.480240	-0.109821
0.482310	-1.277793
0.484380	0.279503
0.486450	-1.277793
0.488520	-0.109821
0.490590	-0.888469
0.492660	-1.277793
0.494730	0.279503
0.496800	-0.888469
0.498870	-0.109821
0.500940	-0.109821
0.503010	-0.109821
0.505080	-0.888469
0.507150	-0.888469
0.509220	-0.499145
0.511290	-0.499145
0.513360	-0.109821
0.515430	-0.109821
0.517500	-0.499145
0.519570	-0.109821
0.521640	-0.888469
0.523710	-0.499145
0.525780	-0.109821
0.527850	-0.499145
0.529920	-0.499145
0.531990	-0.499145
0.534060	-0.499145
0.536130	-0.109821
0.538200	-0.109821
0.540270	-0.499145
0.542340	-0.499145
0.544410	0.279503
0.546480	-0.888469
0.548550	-0.109821
0.550620	-1.277793
0.552690	0.279503
0.554760	-0.499145
0.556830	-0.109821
0.558900	-0.109821
0.560970	-0.888469
0.563040	-0.109821
0.565110	0.279503
0.567180	-0.109821
0.569250	-0.499145
0.571320	-0.109821
0.573390	-0.499145
0.575460	-0.109821
0.577530	-0.888469
0.579600	0.279503
0.581670	0.279503
0.583740	-0.888469
0.585810	-0.499145
0.587880	-0.109821
0.589950	-0.888469
0.592020	-0.109821
0.594090	-0.499145
0.596160	-0.888469
0.598230	-0.499145
0.600300	-0.888469
0.602370	-0.109821
0.604440	-0.499145
0.606510	-0.499145
0.608580	-0.109821
0.610650	-0.109821
0.612720	-0.109821
0.614790	-0.499145
0.616860	-0.109821
0.618930	0.279503
0.621000	0.279503
0.623070	-0.499145
0.625140	0.668827
0.627210	0.668827
0.629280	-0.109821
0.631350	-0.499145
0.633420	-0.888469
0.635490	-0.888469
0.637560	-0.499145
0.639630	0.668827
0.641700	-0.109821
0.643770	-0.888469
0.645840	-0.888469
0.647910	-0.499145
0.649980	-0.499145
0.652050	-0.109821
0.654120	-0.888469
0.656190	-0.109821
0.658260	-0.499145
0.660330	-0.499145
0.662400	0.279503
0.664470	-0.109821
0.666540	-1.667117
0.668610	-1.277793
0.670680	-0.499145
0.672750	-0.109821
0.674820	-0.109821
0.676890	-0.499145
0.678960	-0.109821
0.681030	-0.888469
0.683100	-0.109821
0.685170	-0.109821
0.687240	-0.109821
0.689310	-0.109821
0.691380	-0.109821
0.693450	-0.888469
0.695520	-1.277793
0.697590	-0.109821
0.699660	-0.499145
0.701730	-0.499145
0.703800	0.279503
0.705870	-0.499145
0.707940	-0.109821
0.710010	-1.277793
0.712080	-0.499145
0.714150	-0.109821
0.716220	-0.109821
0.718290	-0.499145
0.720360	0.279503
0.722430	0.279503
0.724500	0.668827
0.726570	-0.109821
0.728640	0.279503
0.730710	-0.888469
0.732780	-0.888469
0.734850	0.279503
0.736920	-0.888469
0.738990	-0.499145
0.741060	-0.109821
0.743130	0.279503
0.745200	-0.109821
0.747270	-0.888469
0.749340	-0.499145
0.751410	-0.109821
0.753480	-0.499145
0.755550	-0.888469
0.757620	-0.109821
0.759690	0.279503
0.761760	-0.888469
0.763830	-0.499145
0.765900	-0.109821
0.767970	-0.109821
0.770040	-0.109821
0.772110	-0.109821
0.774180	0.668827
0.776250	-0.499145
0.778320	-0.888469
0.780390	-0.499145
0.782460	-0.499145
0.784530	-0.109821
0.786600	-0.888469
0.788670	-0.109821
0.790740	-1.277793
0.792810	-0.499145
0.794880	-0.499145
0.796950	-0.109821
0.799020	-0.109821
0.801090	0.279503
0.803160	0.668827
0.805230	-0.499145
0.807300	-0.109821
0.809370	-0.499145
0.811440	-0.888469
0.813510	-0.499145
0.815580	-0.109821
0.817650	-0.499145
0.819720	-0.109821
0.821790	-0.888469
0.823860	-0.499145
0.825930	-0.888469
0.828000	-0.888469
0.830070	0.668827
0.832140	0.668827
0.834210	0.279503
0.836280	-0.109821
0.838350	0.279503
0.840420	0.279503
0.842490	-0.499145
0.844560	0.279503
0.846630	-0.499145
0.848700	-0.888469
0.850770	0.668827
0.852840	-1.277793
0.854910	-0.888469
0.856980	0.279503
0.859050	-0.499145
0.861120	-0.109821
0.863190	-0.499145
0.865260	-0.499145
0.867330	-1.277793
0.869400	0.279503
0.871470	-0.499145
0.873540	-0.888469
0.875610	-0.109821
0.877680	-1.667117
0.879750	0.279503
0.881820	-0.499145
0.883890	0.668827
0.885960	-0.109821
0.888030	-0.499145
0.890100	-0.109821
0.892170	0.279503
0.894240	-0.888469
0.896310	-0.499145
0.898380	-0.888469
0.900450	-0.109821
0.902520	-0.109821
0.904590	-0.499145
0.906660	0.279503
0.908730	-0.499145
0.910800	-1.277793
0.912870	-0.499145
0.914940	0.279503
0.917010	-0.109821
0.919080	-0.499145
0.921150	0.279503
0.923220	-0.109821
0.925290	-0.499145
0.927360	0.279503
0.929430	-0.888469
0.931500	-0.109821
0.933570	-0.499145
0.935640	-0.499145
0.937710	-0.109821
0.939780	-0.888469
0.941850	-0.499145
0.943920	-0.888469
0.945990	-0.888469
0.948060	-0.499145
0.950130	-0.109821
0.952200	-0.109821
0.954270	-0.888469
0.956340	0.279503
0.958410	-1.277793
0.960480	0.279503
0.962550	-0.888469
0.964620	-0.109821
0.966690	-0.109821
0.968760	0.279503
0.970830	-0.109821
0.972900	-0.109821
0.974970	-1.277793
0.977040	-0.109821
0.979110	-0.499145
0.981180	-0.109821
0.983250	-0.109821
0.985320	0.279503
0.987390	-0.109821
0.989460	0.279503
0.991530	-0.888469
0.993600	0.668827
0.995670	0.279503
0.997740	-0.109821
0.999810	-1.277793
1.001880	-0.888469
1.003950	-0.109821
1.006020	-0.109821
1.008090	-0.888469
1.010160	-0.109821
1.012230	0.279503
1.014300	-0.109821
1.016370	-0.109821
1.018440	-0.499145
1.020510	-0.888469
1.022580	-0.888469
1.024650	-0.109821
1.026720	-0.499145
1.028790	-0.109821
1.030860	-0.109821
1.032930	-0.109821
1.035000	0.279503
1.037070	-0.499145
1.039140	-0.888469
1.041210	-1.667117
1.043280	-0.888469
1.045350	-0.499145
1.047420	-0.499145
1.049490	1.058151
1.051560	-0.499145
1.053630	-0.499145
1.055700	0.668827
1.057770	-0.888469
1.059840	0.279503
1.061910	-0.888469
1.063980	-0.109821
1.066050	-1.277793
1.068120	-0.109821
1.070190	-0.499145
1.072260	-0.109821
1.074330	-0.888469
1.076400	0.279503
1.078470	-0.109821
1.080540	-1.277793
1.082610	-0.109821
1.084680	-1.277793
1.086750	-0.109821
1.088820	-0.499145
1.090890	-0.499145
1.092960	0.668827
1.095030	-0.888469
1.097100	-0.499145
1.099170	0.668827
1.101240	-0.109821
1.103310	-1.277793
1.105380	-0.499145
1.107450	-0.499145
1.109520	-0.109821
1.111590	-0.499145
1.113660	-0.499145
1.115730	-0.888469
1.117800	-0.499145
1.119870	-0.109821
1.121940	0.279503
1.124010	0.279503
1.126080	-0.499145
1.128150	0.279503
1.130220	-0.499145
1.132290	-0.109821
1.134360	0.279503
1.136430	-0.109821
1.138500	-0.499145
1.140570	-0.888469
1.142640	0.668827
1.144710	-0.109821
1.146780	-0.499145
1.148850	-2.056441
1.150920	-0.888469
1.152990	-0.499145
1.155060	0.279503
1.157130	-0.499145
1.159200	0.279503
1.161270	-0.499145
1.163340	-0.109821
1.165410	-0.888469
1.167480	-0.109821
1.169550	0.279503
1.171620	-0.499145
1.173690	-0.888469
1.175760	-1.277793
1.177830	-0.888469
1.179900	-0.109821
1.181970	-0.109821
1.184040	-0.888469
1.186110	-0.888469
1.188180	-0.499145
1.190250	0.279503
1.192320	-0.109821
1.194390	-0.888469
1.196460	-0.888469
1.198530	-0.888469
1.200600	0.279503
1.202670	-0.888469
1.204740	-0.888469
1.206810	-0.499145
1.208880	-0.888469
1.210950	-0.499145
1.213020	-0.499145
1.215090	-0.109821
1.217160	-0.888469
1.219230	-0.109821
1.221300	-0.109821
1.223370	-0.888469
1.225440	0.279503
1.227510	-0.499145
1.229580	-0.109821
1.231650	-0.499145
1.233720	-0.499145
1.235790	-0.109821
1.237860	0.279503
1.239930	-0.499145
1.242000	0.279503
1.244070	0.279503
1.246140	-1.277793
1.248210	-0.109821
1.250280	-0.499145
1.252350	-0.888469
1.254420	-0.888469
1.256490	-0.499145
1.258560	-1.667117
1.260630	-0.888469
1.262700	-0.499145
1.264770	-1.277793
1.266840	-0.499145
1.268910	-0.109821
1.270980	-0.109821
1.273050	-0.888469
1.275120	-0.499145
1.277190	-1.667117
1.279260	-0.888469
1.281330	-0.109821
1.283400	-0.499145
1.285470	-0.109821
1.287540	-0.499145
1.289610	-0.109821
1.291680	-0.888469
1.293750	-1.277793
1.295820	-0.109821
1.297890	0.279503
1.299960	-0.499145
1.302030	-0.888469
1.304100	-0.499145
1.306170	0.668827
1.308240	-0.109821
1.310310	-0.109821
1.312380	0.668827
1.314450	-0.499145
1.316520	0.279503
1.318590	-1.277793
1.320660	-0.499145
1.322730	-0.888469
1.324800	-0.499145
1.326870	-0.499145
1.328940	0.279503
1.331010	0.279503
1.333080	-0.109821
1.335150	0.279503
1.337220	-0.888469
1.339290	0.279503
1.341360	-0.888469
1.343430	-0.499145
1.345500	-0.109821
1.347570	-0.499145
1.349640	-1.277793
1.351710	-0.888469
1.353780	-0.499145
1.355850	-0.499145
1.357920	-0.888469
1.359990	-0.499145
1.362060	0.279503
1.364130	-0.499145
1.366200	0.668827
1.368270	-1.277793
1.370340	-0.109821
1.372410	-0.888469
1.374480	-0.109821
1.376550	-0.499145
1.378620	-1.277793
1.380690	-0.109821
1.382760	-0.499145
1.384830	0.668827
1.386900	-0.499145
1.388970	-0.499145
1.391040	-0.109821
1.393110	-0.499145
1.395180	-0.109821
1.397250	-0.109821
1.399320	-0.109821
1.401390	-0.109821
1.403460	-0.109821
1.405530	1.058151
1.407600	-0.499145
1.409670	-0.109821
1.411740	0.668827
1.413810	-0.499145
1.415880	-0.109821
1.417950	-0.888469
1.420020	-0.888469
1.422090	-0.499145
1.424160	-1.277793
1.426230	-1.667117
1.428300	0.668827
1.430370	-0.499145
1.432440	-0.888469
1.434510	-0.499145
1.436580	-0.499145
1.438650	-0.499145
1.440720	-0.109821
1.442790	-0.888469
1.444860	-0.888469
1.446930	-0.888469
1.449000	0.668827
1.451070	-0.109821
1.453140	-0.499145
1.455210	-0.888469
1.457280	-0.109821
1.459350	0.279503
1.461420	-0.499145
1.463490	-1.277793
1.465560	0.279503
1.467630	-0.499145
1.469700	-0.109821
1.471770	-0.499145
1.473840	-0.109821
1.475910	-0.499145
1.477980	0.668827
1.480050	-0.888469
1.482120	-0.888469
1.484190	-1.277793
1.486260	-0.499145
1.488330	-0.888469
1.490400	-0.499145
1.492470	-0.109821
1.494540	0.279503
1.496610	-0.888469
1.498680	-0.109821
1.500750	-0.499145
1.502820	-0.888469
1.504890	-0.888469
1.506960	0.279503
1.509030	-0.109821
1.511100	-0.109821
1.513170	-0.109821
1.515240	-1.277793
1.517310	0.279503
1.519380	-0.888469
1.521450	-0.109821
1.523520	-1.277793
1.525590	-0.109821
1.527660	-0.888469
1.529730	-0.499145
1.531800	-0.109821
1.533870	0.668827
1.535940	1.058151
1.538010	-0.888469
1.540080	-0.499145
1.542150	-0.888469
1.544220	0.279503
1.546290	-0.888469
1.548360	-2.056441
1.550430	-0.109821
1.552500	-0.109821
1.554570	-1.277793
1.556640	-0.888469
1.558710	-0.109821
1.560780	-1.277793
1.562850	-0.499145
1.564920	-0.888469
1.566990	-0.109821
1.569060	-0.499145
1.571130	-0.888469
1.573200	-0.888469
1.575270	-0.109821
1.577340	-0.888469
1.579410	-0.888469
1.581480	-0.888469
1.583550	-0.888469
1.585620	-0.109821
1.587690	-0.888469
1.589760	-0.109821
1.591830	-0.109821
1.593900	-0.109821
1.595970	-0.109821
1.598040	-0.888469
1.600110	0.279503
1.602180	-0.109821
1.604250	-0.888469
1.606320	-0.109821
1.608390	-1.667117
1.610460	-0.109821
1.612530	-0.888469
1.614600	-1.277793
1.616670	-0.109821
1.618740	-1.277793
1.620810	-0.499145
1.622880	-0.888469
1.624950	-0.499145
1.627020	-0.499145
1.629090	-0.888469
1.631160	-0.499145
1.633230	-0.499145
1.635300	-0.888469
1.637370	-0.109821
1.639440	-1.667117
1.641510	-0.499145
1.643580	-0.888469
1.645650	1.058151
1.647720	-1.277793
1.649790	0.668827
1.651860	-1.277793
1.653930	-0.109821
1.656000	-0.499145
1.658070	-0.109821
1.660140	-0.109821
1.662210	0.279503
1.664280	-1.277793
1.666350	-0.888469
1.668420	-0.109821
1.670490	-0.499145
1.672560	-0.499145
1.674630	-0.499145
1.676700	-0.109821
1.678770	-0.499145
1.680840	-0.499145
1.682910	-0.109821
1.684980	-0.109821
1.687050	-0.109821
1.689120	-0.109821
1.691190	-0.499145
1.693260	-0.109821
1.695330	-0.499145
1.697400	0.279503
1.699470	-1.277793
1.701540	-0.499145
1.703610	-1.277793
1.705680	-0.499145
1.707750	-0.888469
1.709820	-0.109821
1.711890	-0.499145
1.713960	-1.277793
1.716030	-0.888469
1.718100	-0.888469
1.720170	-1.277793
1.722240	-0.109821
1.724310	-0.499145
1.726380	0.668827
1.728450	0.279503
1.730520	0.279503
1.732590	-0.499145
1.734660	-0.499145
1.736730	-0.888469
1.738800	0.279503
1.740870	-0.499145
1.742940	-0.888469
1.745010	-0.499145
1.747080	-1.277793
1.749150	0.279503
1.751220	0.279503
1.753290	-1.277793
1.755360	-0.109821
1.757430	-1.667117
1.759500	-1.277793
1.761570	-0.499145
1.763640	-0.499145
1.765710	-1.277793
1.767780	-0.499145
1.769850	-0.888469
1.771920	-0.109821
1.773990	-0.499145
1.776060	-0.109821
1.778130	-0.109821
1.780200	0.279503
1.782270	-0.499145
1.784340	-0.499145
1.786410	0.279503
1.788480	-0.109821
1.790550	-0.499145
1.792620	-0.109821
1.794690	-0.109821
1.796760	-1.277793
1.798830	-0.109821
1.800900	-0.499145
1.802970	-0.499145
1.805040	-0.499145
1.807110	-0.888469
1.809180	-0.499145
1.811250	0.279503
1.813320	-0.109821
1.815390	-0.109821
1.817460	0.279503
1.819530	-0.888469
1.821600	-0.888469
1.823670	-0.888469
1.825740	0.668827
1.827810	-0.888469
1.829880	-0.888469
1.831950	-0.499145
1.834020	-0.109821
1.836090	-0.499145
1.838160	-0.888469
1.840230	-0.499145
1.842300	-0.109821
1.844370	0.668827
1.846440	-0.499145
1.848510	-0.109821
1.850580	-0.499145
1.852650	-0.109821
1.854720	-0.109821
1.856790	-0.109821
1.858860	-0.499145
1.860930	-0.499145
1.863000	-0.888469
1.865070	0.279503
1.867140	-0.109821
1.869210	-0.499145
1.871280	-0.499145
1.873350	-0.888469
1.875420	-0.499145
1.877490	-1.277793
1.879560	-0.499145
1.881630	-0.888469
1.883700	-1.277793
1.885770	-0.888469
1.887840	0.279503
1.889910	-1.667117
1.891980	-0.109821
1.894050	0.279503
1.896120	-0.109821
1.898190	-0.109821
1.900260	0.279503
1.902330	-0.499145
1.904400	-0.109821
1.906470	-0.499145
1.908540	-0.499145
1.910610	-0.109821
1.912680	0.279503
1.914750	0.279503
1.916820	-0.499145
1.918890	-0.109821
1.920960	-0.499145
1.923030	-0.499145
1.925100	-0.499145
1.927170	-0.499145
1.929240	-0.499145
1.931310	0.668827
1.933380	-0.499145
1.935450	-0.109821
1.937520	-0.109821
1.939590	0.279503
1.941660	0.279503
1.943730	-0.109821
1.945800	-0.109821
1.947870	-0.109821
1.949940	-0.499145
1.952010	0.668827
1.954080	-0.109821
1.956150	0.279503
1.958220	-0.109821
1.960290	-0.499145
1.962360	-0.499145
1.964430	-0.499145
1.966500	-0.109821
1.968570	-0.499145
1.970640	0.668827
1.972710	-0.499145
1.974780	0.668827
1.976850	-0.888469
1.978920	-0.888469
1.980990	-0.888469
1.983060	0.668827
1.985130	0.279503
1.987200	0.279503
1.989270	-0.109821
1.991340	0.279503
1.993410	-0.499145
1.995480	-0.109821
1.997550	-0.109821
1.999620	-0.499145
2.001690	-0.109821
2.003760	-0.109821
2.005830	0.279503
2.007900	-0.499145
2.009970	-0.109821
2.012040	0.279503
2.014110	-0.109821
2.016180	-0.499145
2.018250	-1.277793
2.020320	-0.888469
2.022390	0.279503
2.024460	-1.277793
2.026530	-0.109821
2.028600	-0.109821
2.030670	-1.277793
2.032740	-1.667117
2.034810	-0.888469
2.036880	-0.109821
2.038950	-0.109821
2.041020	-0.109821
2.043090	-0.109821
2.045160	-1.667117
2.047230	0.279503
2.049300	-0.109821
2.051370	-0.499145
2.053440	-1.277793
2.055510	-0.109821
2.057580	-0.109821
2.059650	-0.109821
2.061720	-0.888469
2.063790	-1.277793
2.065860	-0.499145
2.067930	-0.109821
2.070000	0.279503
2.072070	0.279503
2.074140	0.279503
2.076210	-0.499145
2.078280	0.279503
2.080350	-0.109821
2.082420	-0.888469
2.084490	-0.499145
2.086560	0.279503
2.088630	0.279503
2.090700	0.279503
2.092770	-0.109821
2.094840	-0.109821
2.096910	0.668827
2.098980	-0.109821
2.101050	-0.499145
2.103120	-0.888469
2.105190	0.668827
2.107260	0.279503
2.109330	-0.499145
2.111400	-0.109821
2.113470	-0.109821
2.115540	-0.109821
2.117610	-0.109821
2.119680	-0.499145
2.121750	-0.888469
2.123820	-0.499145
2.125890	-0.109821
2.127960	-1.667117
2.130030	-0.109821
2.132100	0.668827
2.134170	0.279503
2.136240	0.279503
2.138310	-0.109821
2.140380	0.279503
2.142450	-0.109821
2.144520	0.279503
2.146590	-0.499145
2.148660	-0.109821
2.150730	-0.888469
2.152800	-0.499145
2.154870	0.279503
2.156940	-1.277793
2.159010	-1.277793
2.161080	-1.277793
2.163150	-0.499145
2.165220	-0.109821
2.167290	-1.277793
2.169360	-0.499145
2.171430	0.668827
2.173500	-0.109821
2.175570	-0.109821
2.177640	-0.888469
2.179710	-0.888469
2.181780	0.668827
2.183850	-0.499145
2.185920	-0.109821
2.187990	-0.109821
2.190060	-1.277793
2.192130	-0.888469
2.194200	-1.277793
2.196270	-0.109821
2.198340	-1.277793
2.200410	-0.499145
2.202480	0.279503
2.204550	0.279503
2.206620	-0.109821
2.208690	-1.277793
2.210760	-0.499145
2.212830	-0.499145
2.214900	0.668827
2.216970	-0.888469
2.219040	-0.109821
2.221110	-0.109821
2.223180	0.279503
2.225250	-0.109821
2.227320	-0.888469
2.229390	-0.499145
2.231460	0.279503
2.233530	-0.888469
2.235600	-0.109821
2.237670	-1.667117
2.239740	-0.109821
2.241810	-1.277793
2.243880	-0.109821
2.245950	-0.888469
2.248020	-0.499145
2.250090	-1.277793
2.252160	-1.277793
2.254230	0.279503
2.256300	0.279503
2.258370	-0.499145
2.260440	-1.277793
2.262510	-1.667117
2.264580	-2.056441
2.266650	-0.499145
2.268720	0.668827
2.270790	-0.499145
2.272860	-0.109821
2.274930	-0.888469
2.277000	-0.109821
2.279070	-1.277793
2.281140	-0.109821
2.283210	-0.499145
2.285280	-0.888469
2.287350	-0.109821
2.289420	-0.109821
2.291490	-1.277793
2.293560	-0.109821
2.295630	0.279503
2.297700	-0.499145
2.299770	-1.667117
2.301840	-0.109821
2.303910	-0.109821
2.305980	-0.888469
2.308050	-0.888469
2.310120	-0.109821
2.312190	-0.109821
2.314260	-1.277793
2.316330	-0.109821
2.318400	-0.888469
2.320470	-0.888469
2.322540	-0.109821
2.324610	-0.499145
2.326680	-0.499145
2.328750	-0.109821
2.330820	-0.888469
2.332890	-0.499145
2.334960	-0.888469
2.337030	-0.888469
2.339100	-0.499145
2.341170	0.668827
2.343240	-0.109821
2.345310	-0.109821
2.347380	-0.888469
2.349450	-0.109821
2.351520	-0.499145
2.353590	-0.888469
2.355660	0.279503
2.357730	-0.888469
2.359800	-0.499145
2.361870	-0.888469
2.363940	-1.277793
2.366010	0.279503
2.368080	-0.109821
2.370150	-0.888469
2.372220	-0.888469
2.374290	-0.109821
2.376360	0.279503
2.378430	0.279503
2.380500	-0.109821
2.382570	-0.499145
2.384640	-0.888469
2.386710	-0.109821
2.388780	-1.277793
2.390850	-0.109821
2.392920	-0.888469
2.394990	-0.109821
2.397060	-0.109821
2.399130	-0.499145
2.401200	-0.109821
2.403270	-0.888469
2.405340	-0.499145
2.407410	-0.499145
2.409480	-0.109821
2.411550	-0.888469
2.413620	-0.109821
2.415690	-0.888469
2.417760	-1.277793
2.419830	-0.109821
2.421900	-0.109821
2.423970	-0.888469
2.426040	0.668827
2.428110	-0.499145
2.430180	-0.109821
2.432250	-0.888469
2.434320	-0.499145
2.436390	-0.499145
2.438460	-0.888469
2.440530	-0.499145
2.442600	0.279503
2.444670	-0.109821
2.446740	0.279503
2.448810	-0.888469
2.450880	-0.499145
2.452950	-0.109821
2.455020	-0.499145
2.457090	-0.888469
2.459160	-1.667117
2.461230	-0.109821
2.463300	-1.277793
2.465370	-0.888469
2.467440	-0.499145
2.469510	-0.888469
2.471580	-1.277793
2.473650	-0.888469
2.475720	-0.109821
2.477790	-0.109821
2.479860	-1.277793
2.481930	-0.109821
2.484000	-0.499145
2.486070	0.279503
2.488140	0.668827
2.490210	-0.109821
2.492280	-1.667117
2.494350	0.279503
2.496420	-1.667117
2.498490	-1.277793
2.500560	-0.888469
2.502630	-0.888469
2.504700	-0.499145
2.506770	-0.499145
2.508840	-1.277793
2.510910	-0.109821
2.512980	-0.499145
2.515050	-0.109821
2.517120	-0.499145
2.519190	-0.109821
2.521260	-0.888469
2.523330	-0.499145
2.525400	-0.888469
2.527470	-0.499145
2.529540	-0.888469
2.531610	-0.888469
2.533680	-0.499145
2.535750	-1.277793
2.537820	-0.499145
2.539890	0.279503
2.541960	-0.499145
2.544030	-0.888469
2.546100	-0.888469
2.548170	-0.109821
2.550240	-0.499145
2.552310	-1.667117
2.554380	-0.109821
2.556450	-0.888469
2.558520	-0.888469
2.560590	-1.277793
2.562660	-0.109821
2.564730	0.279503
2.566800	-0.888469
2.568870	-1.277793
2.570940	0.279503
2.573010	-0.499145
2.575080	-0.888469
2.577150	-0.109821
2.579220	-1.277793
2.581290	-0.109821
2.583360	0.279503
2.585430	-0.499145
2.587500	0.668827
2.589570	-0.109821
2.591640	-0.499145
2.593710	-0.109821
2.595780	-0.888469
2.597850	-0.499145
2.599920	-0.499145
2.601990	-0.499145
2.604060	-0.109821
2.606130	-0.499145
2.608200	-0.109821
2.610270	-0.888469
2.612340	0.279503
2.614410	-0.888469
2.616480	0.279503
2.618550	0.279503
2.620620	-0.499145
2.622690	-1.277793
2.624760	-0.499145
2.626830	-0.888469
2.628900	-0.499145
2.630970	0.279503
2.633040	-0.109821
2.635110	0.279503
2.637180	-0.499145
2.639250	-0.499145
2.641320	0.668827
2.643390	1.447475
2.645460	-0.499145
2.647530	-0.109821
2.649600	-0.109821
2.651670	-0.499145
2.653740	0.668827
2.655810	-0.499145
2.657880	-0.109821
2.659950	-1.277793
2.662020	-0.888469
2.664090	0.279503
2.666160	-0.109821
2.668230	-0.888469
2.670300	-0.499145
2.672370	-1.667117
2.674440	-0.109821
2.676510	0.668827
2.678580	-0.109821
2.680650	-0.109821
2.682720	-1.277793
2.684790	-0.499145
2.686860	-0.499145
2.688930	-1.277793
2.691000	-1.667117
2.693070	-0.499145
2.695140	-0.109821
2.697210	-0.499145
2.699280	-0.888469
2.701350	-0.499145
2.703420	-0.499145
2.705490	-0.888469
2.707560	-0.888469
2.709630	-0.499145
2.711700	-1.277793
2.713770	-0.499145
2.715840	-0.109821
2.717910	-0.888469
2.719980	-0.888469
2.722050	-0.888469
2.724120	-0.109821
2.726190	-1.277793
2.728260	-0.109821
2.730330	-0.109821
2.732400	0.668827
2.734470	-0.888469
2.736540	-0.109821
2.738610	-0.499145
2.740680	-0.499145
2.742750	-0.499145
2.744820	-0.888469
2.746890	-1.277793
2.748960	-0.109821
2.751030	-0.109821
2.753100	-1.277793
2.755170	0.279503
2.757240	-0.888469
2.759310	-0.499145
2.761380	-0.888469
2.763450	-0.109821
2.765520	-0.109821
2.767590	-0.109821
2.769660	-0.499145
2.771730	-0.499145
2.773800	-0.888469
2.775870	-0.109821
2.777940	-0.888469
2.780010	-0.109821
2.782080	-1.277793
2.784150	0.279503
2.786220	-0.109821
2.788290	-1.277793
2.790360	-0.888469
2.792430	-0.499145
2.794500	-1.667117
2.796570	0.279503
2.798640	0.279503
2.800710	-0.109821
2.802780	-1.277793
2.804850	0.279503
2.806920	-0.888469
2.808990	-0.499145
2.811060	-0.888469
2.813130	-0.888469
2.815200	-0.109821
2.817270	-0.499145
2.819340	-0.499145
2.821410	0.279503
2.823480	-0.109821
2.825550	-1.277793
2.827620	0.279503
2.829690	0.279503
2.831760	-0.888469
2.833830	-0.109821
2.835900	-0.499145
2.837970	-0.109821
2.840040	-0.888469
2.842110	-0.109821
2.844180	-0.109821
2.846250	-0.499145
2.848320	0.668827
2.850390	-0.888469
2.852460	-0.499145
2.854530	-0.499145
2.856600	-0.109821
2.858670	-0.888469
2.860740	-0.888469
2.862810	0.279503
2.864880	-0.888469
2.866950	-0.888469
2.869020	-0.888469
2.871090	-0.109821
2.873160	-0.109821
2.875230	-0.499145
2.877300	-0.499145
2.879370	-0.499145
